config,n_platforms,rho_e,alpha,iteration,platform_id,n_bursts,slope,r2,classification
exp2_np9_rho015_alpha2,9,0.15,2,100,909,10,-2.1818181818181843,0.3668976763147165,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,101,902,7,-0.035714285714282874,1.4395946101752877e-05,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,101,903,6,0.9428571428571445,0.007133577160325588,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,101,904,19,-0.7631578947368414,0.03504906591391521,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,101,905,19,-0.29999999999999866,0.00712135603127062,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,101,906,20,0.01654135338345793,2.7630882466711526e-05,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,101,909,10,-1.5333333333333325,0.04300717648536978,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,102,901,9,-1.033333333333331,0.02523413566739585,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,102,902,7,0.6785714285714313,0.013871810636335913,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,102,903,10,-5.04848484848485,0.5485908683748439,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,102,905,20,-1.11578947368421,0.11185330453047682,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,102,906,18,-0.017543859649124083,2.4630077961385055e-05,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,102,909,21,-0.17402597402597322,0.0032808251883178485,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,103,902,5,7.400000000000002,0.13293843464750432,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,103,904,19,-0.8035087719298223,0.0207368479326816,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,103,905,6,-1.571428571428562,0.019406160787794335,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,103,906,19,-1.249122807017544,0.12269919643721583,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,103,908,7,6.285714285714289,0.17892791127541585,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,103,909,17,-0.44607843137254893,0.010801116502321628,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,104,902,18,0.5149638802889538,0.02019880683666564,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,104,903,8,3.071428571428571,0.11181438851821235,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,104,904,9,-1.233333333333333,0.014763291275746937,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,104,905,22,1.171654432523998,0.12925011682604548,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,104,906,17,0.3553921568627453,0.0054349736743060095,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,104,908,3,3.17764371615651e-15,0.0,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,105,901,13,1.736263736263736,0.139711890397466,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,105,903,9,-0.5999999999999994,0.026185344827586277,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,105,904,16,0.5294117647058822,0.013978893596458652,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,105,907,23,-0.25592885375494057,0.00797576867286498,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,105,908,8,-0.5833333333333306,0.0055851366974416505,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,105,909,3,21.499999999999993,0.9912437455325233,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,106,901,8,4.750000000000001,0.3763590329146601,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,106,902,20,-0.009774436090225193,1.04246965871857e-05,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,106,904,21,0.663636363636364,0.06104790078507227,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,106,906,7,2.0000000000000018,0.08724682839973297,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,106,908,5,6.6,0.4117202268431003,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,106,909,22,-0.6837944664031619,0.06449868002801573,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,107,901,20,0.7451127819548878,0.05598613756187254,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,107,904,12,0.4615384615384615,0.011086329659664496,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,107,906,5,2.7999999999999954,0.059160881376395746,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,107,908,19,0.13157894736842216,0.0017264557474860887,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,107,909,18,1.798761609907121,0.38425739619262456,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,110,901,4,0.9999999999999942,0.027027027027027195,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,110,902,21,0.20519480519480557,0.0039187533161217925,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,110,903,19,2.740350877192983,0.5384114962617731,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,110,904,24,0.8652173913043475,0.07057739524897788,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,110,905,8,0.5833333333333348,0.0045589271236224915,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,110,906,9,-1.2500000000000036,0.0209263392857143,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,109,901,6,-1.9142857142857095,0.037469220817161086,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,109,902,7,-1.357142857142855,0.020372460496613898,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,109,903,19,0.8789473684210535,0.07764054119262809,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,109,906,18,1.4551083591331264,0.18112493700121013,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,109,908,6,5.085714285714286,0.34569391911550773,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,109,909,20,1.2894736842105252,0.18750772589398368,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,108,901,17,1.4803921568627454,0.1360871874757531,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,108,903,3,23.499999999999996,0.8439887926642893,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,108,904,9,4.366666666666664,0.33906085353003146,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,108,905,5,10.199999999999998,0.3878037870881168,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,108,907,13,1.4835164835164854,0.07945711931429311,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,108,909,19,2.10701754385965,0.39634676470911534,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,111,901,21,0.3948051948051959,0.01480832626516626,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,111,902,5,-0.39999999999999597,0.0004921259842519676,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,111,906,7,-1.7857142857142867,0.02401444709137024,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,111,907,20,0.021052631578948898,3.862766927542616e-05,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,111,908,17,-0.25490196078431504,0.002956354412665063,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,111,909,10,0.9515151515151532,0.014802310575283695,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,112,901,20,-0.8586466165413535,0.06991318988779249,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,112,905,5,-10.300000000000002,0.6445321992709598,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,112,906,19,-0.12105263157894798,0.0011185035873869653,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,112,907,18,0.11248710010319775,0.001594627898458656,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,112,908,9,5.2333333333333325,0.5425311812179017,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,112,909,7,4.0357142857142865,0.23538194956496095,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,113,901,6,3.2571428571428576,0.15004618226600985,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,113,902,19,-0.6842105263157885,0.03593756645260082,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,113,904,20,1.5368421052631576,0.22191254790739323,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,113,905,9,1.8666666666666676,0.05486034171088694,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,113,907,6,2.3714285714285706,0.05990521601762322,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,113,909,20,0.30375939849624223,0.009890296340464233,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,115,901,5,-8.700000000000001,0.6518256975542543,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,115,902,19,0.8964912280701748,0.07942650825227071,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,115,903,7,0.4642857142857161,0.0024641315758777704,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,115,904,11,1.90909090909091,0.1299734748010607,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,115,905,18,0.6109391124870998,0.03949193913582538,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,115,906,16,-1.0514705882352942,0.12457614624797286,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,116,902,18,-0.2992776057791548,0.008376743212546778,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,116,903,9,-2.61666666666667,0.1656370396917839,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,116,904,3,-0.999999999999997,0.0016198704103670414,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,116,905,20,-0.8315789473684205,0.07778733345085032,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,116,907,15,1.478571428571428,0.12052305695984156,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,116,908,5,2.499999999999996,0.06255004003202558,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,114,902,5,0.6000000000000044,0.0016574585635358297,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,114,903,10,-1.7939393939393928,0.09420345951711262,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,114,904,7,-1.3214285714285676,0.02725788467664869,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,114,907,14,0.7274725274725271,0.02652535756005736,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,114,908,15,-1.4607142857142854,0.18810835732277797,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,114,909,16,0.25294117647058906,0.005178038842292287,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,118,903,3,-11.500000000000014,0.3281637717121588,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,118,904,20,-0.3511278195488714,0.007946955821697466,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,118,905,22,0.8780350084697923,0.06246143182078445,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,118,906,6,-3.2857142857142825,0.06359447004608298,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,118,907,4,17.099999999999994,0.6000000000000001,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,118,908,15,0.7142857142857147,0.029239652087126422,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,119,901,20,-0.5774436090225571,0.02535253548565819,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,119,903,9,-2.116666666666667,0.07888841789487422,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,119,905,18,-0.09081527347781375,0.0016486131978183938,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,119,906,4,13.7,0.485049748029461,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,119,907,6,-0.5714285714285658,0.002451080517995252,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,119,909,17,0.4534313725490198,0.009855023888174719,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,117,901,15,1.3392857142857137,0.11975776782591696,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,117,902,7,2.928571428571432,0.0978691197019097,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,117,905,19,1.2807017543859647,0.19588598986936034,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,117,907,13,-0.032967032967032836,4.9637645189837265e-05,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,117,908,7,5.571428571428573,0.27001597727676196,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,117,909,21,0.7792207792207789,0.05903329696590742,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,120,902,3,16.999999999999996,0.9719730941704036,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,120,904,19,1.6982456140350877,0.19196197734210163,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,120,905,17,1.7696078431372546,0.13806185191306142,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,120,907,19,0.5140350877192978,0.027151251786911246,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,120,908,6,-0.857142857142855,0.005417335473515306,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,120,909,5,0.8999999999999948,0.004285714285714337,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,121,902,20,0.3097744360902274,0.007324953951489466,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,121,903,6,-0.11428571428570913,0.00010161741044978356,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,121,904,20,-0.515037593984962,0.019774607612742634,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,121,906,8,1.1309523809523787,0.025151396076660837,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,121,907,5,-1.0000000000000029,0.006919457514530825,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,121,908,18,-0.5438596491228085,0.020873162668933576,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,123,902,5,1.0000000000000002,0.002696289905090632,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,123,903,5,6.4,0.1400437636761489,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,123,904,19,1.7421052631578962,0.23577392651679263,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,123,905,8,4.916666666666666,0.368276278999471,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,123,908,17,0.007352941176470477,3.098610170115812e-06,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,123,909,17,1.1151960784313724,0.05980505329228947,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,122,901,4,-7.900000000000002,0.27070049880720015,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,122,902,16,1.8455882352941166,0.2252495761442318,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,122,904,22,-0.19762845849802305,0.003899095855372514,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,122,906,6,2.5428571428571445,0.059033375979728575,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,122,907,19,-0.4561403508771918,0.024337732846578586,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,122,909,9,0.033333333333335075,1.708428246016691e-05,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,124,901,17,0.990196078431373,0.0553646927289404,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,124,903,14,-1.7780219780219788,0.10908334826432442,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,124,905,3,27.499999999999986,0.7363680623174294,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,124,907,5,4.499999999999999,0.2560698027314112,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,124,908,9,5.466666666666668,0.3952968841857729,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,124,909,16,1.9382352941176482,0.2296883759797751,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,125,901,5,6.300000000000006,0.1907439446366781,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,125,903,10,-2.5939393939393915,0.23943367421628303,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,125,904,20,-0.6812030075187961,0.12752498653029798,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,125,905,21,0.5181818181818199,0.047473654076685357,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,125,907,23,-0.08102766798418932,0.0008606565770339358,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,125,908,5,5.0,0.20096463022508038,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,126,901,19,0.05087719298245673,0.0004298404326004146,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,126,904,14,0.9846153846153849,0.043937529827449584,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,126,905,19,1.1192982456140355,0.08614359664605375,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,126,906,5,2.3,0.045968022245394535,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,126,908,4,5.699999999999991,0.08991282689912816,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,126,909,8,3.9285714285714284,0.24916943521594692,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,127,902,6,5.748573776684584e-15,0.0,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,127,903,19,1.8543859649122807,0.26644177982552786,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,127,904,3,12.499999999999986,0.4002988898377454,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,127,906,20,0.8616541353383457,0.08866919642772741,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,127,907,6,13.14285714285714,0.8197949221272308,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,127,908,14,4.558241758241757,0.5676298106614445,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,128,903,20,1.5616541353383464,0.15701284443712737,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,128,905,18,0.5944272445820423,0.09029274601246218,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,128,906,23,-0.19565217391304462,0.00441434389274753,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,128,908,3,-13.000000000000007,0.75,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,128,909,8,2.678571428571429,0.09743015340558081,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,129,902,19,1.8070175438596494,0.150461781090802,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,129,904,6,1.2285714285714346,0.004539447033646837,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,129,905,9,4.583333333333333,0.25110124845050474,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,129,906,19,0.1508771929824567,0.002649984234815328,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,129,907,22,0.46979107848672963,0.01855772496292618,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,129,909,5,9.400000000000002,0.2533256880733946,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,130,901,6,-5.171428571428568,0.18492497295263155,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,130,903,18,1.3983488132094946,0.16569530570352609,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,130,904,15,0.050000000000001134,0.0001194131695668732,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,130,905,5,4.499999999999999,0.0741432337434097,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,130,906,19,1.408771929824562,0.31500810958689973,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,130,909,9,-3.233333333333334,0.20663982430453876,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,131,902,17,1.6249999999999982,0.20783168417947018,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,131,903,16,-0.42352941176470343,0.015097032067360017,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,131,905,10,4.800000000000002,0.40047193662565317,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,131,907,8,-3.7738095238095197,0.26933024574719866,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,131,908,18,1.879256965944272,0.20604051628541875,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,131,909,4,14.399999999999997,0.5999999999999999,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,132,902,8,6.011904761904763,0.4013897742207112,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,132,903,4,-1.0000000000000047,0.02183406113537134,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,132,905,20,1.0285714285714287,0.08888503855150287,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,132,906,18,0.8813209494324035,0.05613425498323932,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,132,907,17,1.0563725490196099,0.05714400852479673,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,132,909,6,2.6000000000000028,0.06890593146296486,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,133,901,9,-2.366666666666668,0.19490913777548635,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,133,902,18,-0.16718266253869912,0.0019475879860446632,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,133,903,18,0.4881320949432397,0.01745833504031391,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,133,905,12,2.1013986013986017,0.12832370927915449,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,133,906,11,2.181818181818181,0.12704574529092594,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,133,907,20,-0.6353383458646615,0.037439304177665944,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,134,901,20,0.6338345864661639,0.07468968763764916,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,134,902,16,0.4573529411764715,0.014033003041758252,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,134,903,13,0.8241758241758244,0.023743394060141476,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,134,904,9,2.2833333333333314,0.10264510718973308,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,134,907,3,-13.00000000000001,0.8073248407643311,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,134,909,16,2.363235294117647,0.4828094926053439,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,135,901,9,-3.200000000000003,0.18371984849491663,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,135,902,22,-0.03218520609824917,0.0002160404695863427,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,135,905,18,-1.2033023735810127,0.10420755849639474,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,135,906,4,-4.499999999999999,0.07008132894964525,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,135,908,18,-0.14447884416924653,0.0014411284329738372,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,135,909,4,-1.1394032039465759e-14,0.0,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,136,901,6,-9.685714285714278,0.5320786165705951,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,136,903,16,1.386764705882354,0.15307716871042343,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,136,904,6,3.028571428571429,0.06997135384232167,raiding_stable
