config,n_platforms,rho_e,alpha,iteration,platform_id,burst_index,burst_step,burst_size
exp2_np9_rho005_alpha2,9,0.05,2,116,904,9,75,24.0
exp2_np9_rho005_alpha2,9,0.05,2,116,904,10,77,24.0
exp2_np9_rho005_alpha2,9,0.05,2,116,904,11,92,24.0
exp2_np9_rho005_alpha2,9,0.05,2,116,904,12,96,19.0
exp2_np9_rho005_alpha2,9,0.05,2,116,905,0,8,16.0
exp2_np9_rho005_alpha2,9,0.05,2,116,905,1,18,14.0
exp2_np9_rho005_alpha2,9,0.05,2,116,906,0,7,16.0
exp2_np9_rho005_alpha2,9,0.05,2,116,906,1,12,24.0
exp2_np9_rho005_alpha2,9,0.05,2,116,906,2,24,24.0
exp2_np9_rho005_alpha2,9,0.05,2,116,906,3,27,24.0
exp2_np9_rho005_alpha2,9,0.05,2,116,906,4,32,24.0
exp2_np9_rho005_alpha2,9,0.05,2,116,906,5,45,24.0
exp2_np9_rho005_alpha2,9,0.05,2,116,906,6,61,24.0
exp2_np9_rho005_alpha2,9,0.05,2,116,906,7,76,24.0
exp2_np9_rho005_alpha2,9,0.05,2,116,906,8,80,24.0
exp2_np9_rho005_alpha2,9,0.05,2,116,907,0,21,19.0
exp2_np9_rho005_alpha2,9,0.05,2,116,907,1,33,24.0
exp2_np9_rho005_alpha2,9,0.05,2,116,907,2,48,24.0
exp2_np9_rho005_alpha2,9,0.05,2,116,907,3,56,21.0
exp2_np9_rho005_alpha2,9,0.05,2,116,907,4,88,24.0
exp2_np9_rho005_alpha2,9,0.05,2,117,901,0,5,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,901,1,9,14.0
exp2_np9_rho005_alpha2,9,0.05,2,117,901,2,35,15.0
exp2_np9_rho005_alpha2,9,0.05,2,117,901,3,84,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,901,4,87,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,902,0,1,17.0
exp2_np9_rho005_alpha2,9,0.05,2,117,902,1,2,14.0
exp2_np9_rho005_alpha2,9,0.05,2,117,902,2,14,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,902,3,19,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,902,4,27,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,902,5,34,17.0
exp2_np9_rho005_alpha2,9,0.05,2,117,902,6,49,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,902,7,58,15.0
exp2_np9_rho005_alpha2,9,0.05,2,117,902,8,65,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,902,9,74,16.0
exp2_np9_rho005_alpha2,9,0.05,2,117,902,10,81,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,902,11,90,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,902,12,97,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,903,0,16,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,903,1,30,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,903,2,72,10.0
exp2_np9_rho005_alpha2,9,0.05,2,117,903,3,78,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,904,0,13,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,904,1,22,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,904,2,39,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,904,3,50,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,904,4,57,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,904,5,59,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,904,6,68,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,904,7,71,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,904,8,73,16.0
exp2_np9_rho005_alpha2,9,0.05,2,117,904,9,75,16.0
exp2_np9_rho005_alpha2,9,0.05,2,117,904,10,93,15.0
exp2_np9_rho005_alpha2,9,0.05,2,117,904,11,99,16.0
exp2_np9_rho005_alpha2,9,0.05,2,117,906,0,7,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,906,1,42,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,906,2,53,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,906,3,93,10.0
exp2_np9_rho005_alpha2,9,0.05,2,117,906,4,98,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,907,0,24,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,907,1,29,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,907,2,32,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,907,3,37,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,907,4,41,10.0
exp2_np9_rho005_alpha2,9,0.05,2,117,907,5,44,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,907,6,56,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,907,7,58,10.0
exp2_np9_rho005_alpha2,9,0.05,2,117,907,8,61,11.0
exp2_np9_rho005_alpha2,9,0.05,2,117,907,9,69,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,907,10,76,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,907,11,83,25.0
exp2_np9_rho005_alpha2,9,0.05,2,117,907,12,85,25.0
exp2_np9_rho005_alpha2,9,0.05,2,118,901,0,36,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,901,1,63,21.0
exp2_np9_rho005_alpha2,9,0.05,2,118,901,2,78,10.0
exp2_np9_rho005_alpha2,9,0.05,2,118,901,3,80,23.0
exp2_np9_rho005_alpha2,9,0.05,2,118,902,0,1,13.0
exp2_np9_rho005_alpha2,9,0.05,2,118,902,1,6,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,902,2,14,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,902,3,43,23.0
exp2_np9_rho005_alpha2,9,0.05,2,118,902,4,46,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,902,5,54,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,902,6,62,21.0
exp2_np9_rho005_alpha2,9,0.05,2,118,902,7,77,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,902,8,83,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,902,9,85,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,902,10,90,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,902,11,99,21.0
exp2_np9_rho005_alpha2,9,0.05,2,118,904,0,5,24.0
exp2_np9_rho005_alpha2,9,0.05,2,118,904,1,30,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,904,2,47,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,905,0,8,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,905,1,19,15.0
exp2_np9_rho005_alpha2,9,0.05,2,118,905,2,23,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,905,3,27,10.0
exp2_np9_rho005_alpha2,9,0.05,2,118,905,4,33,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,905,5,38,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,905,6,53,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,905,7,56,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,905,8,59,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,905,9,67,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,905,10,71,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,905,11,88,14.0
exp2_np9_rho005_alpha2,9,0.05,2,118,905,12,98,14.0
exp2_np9_rho005_alpha2,9,0.05,2,118,906,0,3,16.0
exp2_np9_rho005_alpha2,9,0.05,2,118,906,1,10,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,906,2,21,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,906,3,26,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,906,4,28,22.0
exp2_np9_rho005_alpha2,9,0.05,2,118,906,5,37,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,906,6,40,15.0
exp2_np9_rho005_alpha2,9,0.05,2,118,906,7,45,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,906,8,51,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,906,9,57,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,906,10,61,10.0
exp2_np9_rho005_alpha2,9,0.05,2,118,906,11,64,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,906,12,69,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,906,13,81,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,906,14,89,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,907,0,17,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,907,1,27,17.0
exp2_np9_rho005_alpha2,9,0.05,2,118,907,2,70,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,907,3,75,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,907,4,84,27.0
exp2_np9_rho005_alpha2,9,0.05,2,118,907,5,91,13.0
exp2_np9_rho005_alpha2,9,0.05,2,119,901,0,15,13.0
exp2_np9_rho005_alpha2,9,0.05,2,119,901,1,30,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,901,2,37,10.0
exp2_np9_rho005_alpha2,9,0.05,2,119,901,3,51,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,901,4,74,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,901,5,78,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,903,0,12,14.0
exp2_np9_rho005_alpha2,9,0.05,2,119,903,1,22,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,903,2,54,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,903,3,60,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,903,4,63,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,903,5,88,14.0
exp2_np9_rho005_alpha2,9,0.05,2,119,904,0,3,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,904,1,7,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,904,2,21,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,904,3,48,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,904,4,53,12.0
exp2_np9_rho005_alpha2,9,0.05,2,119,904,5,55,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,904,6,67,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,904,7,71,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,904,8,99,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,905,0,9,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,905,1,16,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,905,2,75,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,906,0,1,19.0
exp2_np9_rho005_alpha2,9,0.05,2,119,906,1,62,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,906,2,79,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,906,3,83,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,906,4,90,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,907,0,5,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,907,1,18,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,907,2,29,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,907,3,34,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,907,4,40,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,907,5,49,10.0
exp2_np9_rho005_alpha2,9,0.05,2,119,907,6,56,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,907,7,70,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,907,8,72,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,907,9,77,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,907,10,80,17.0
exp2_np9_rho005_alpha2,9,0.05,2,119,907,11,98,17.0
exp2_np9_rho005_alpha2,9,0.05,2,120,901,0,3,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,901,1,7,11.0
exp2_np9_rho005_alpha2,9,0.05,2,120,901,2,22,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,901,3,28,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,901,4,33,10.0
exp2_np9_rho005_alpha2,9,0.05,2,120,901,5,46,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,901,6,54,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,901,7,57,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,901,8,60,12.0
exp2_np9_rho005_alpha2,9,0.05,2,120,901,9,65,13.0
exp2_np9_rho005_alpha2,9,0.05,2,120,901,10,70,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,901,11,97,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,902,0,1,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,902,1,7,13.0
exp2_np9_rho005_alpha2,9,0.05,2,120,902,2,11,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,902,3,19,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,902,4,23,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,902,5,34,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,902,6,38,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,902,7,52,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,902,8,62,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,902,9,68,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,902,10,72,12.0
exp2_np9_rho005_alpha2,9,0.05,2,120,902,11,80,13.0
exp2_np9_rho005_alpha2,9,0.05,2,120,902,12,85,11.0
exp2_np9_rho005_alpha2,9,0.05,2,120,902,13,92,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,903,0,0,11.0
exp2_np9_rho005_alpha2,9,0.05,2,120,903,1,24,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,903,2,40,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,903,3,45,19.0
exp2_np9_rho005_alpha2,9,0.05,2,120,903,4,60,12.0
exp2_np9_rho005_alpha2,9,0.05,2,120,903,5,63,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,903,6,95,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,903,7,99,10.0
exp2_np9_rho005_alpha2,9,0.05,2,120,906,0,10,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,906,1,12,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,906,2,16,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,906,3,21,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,906,4,27,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,906,5,31,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,906,6,35,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,906,7,43,19.0
exp2_np9_rho005_alpha2,9,0.05,2,120,906,8,51,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,906,9,56,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,906,10,61,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,906,11,74,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,906,12,84,11.0
exp2_np9_rho005_alpha2,9,0.05,2,120,906,13,87,20.0
exp2_np9_rho005_alpha2,9,0.05,2,120,907,0,5,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,907,1,14,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,907,2,96,12.0
exp2_np9_rho005_alpha2,9,0.05,2,120,909,0,48,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,909,1,59,24.0
exp2_np9_rho005_alpha2,9,0.05,2,120,909,2,83,20.0
exp2_np9_rho005_alpha2,9,0.05,2,120,909,3,98,24.0
exp2_np9_rho005_alpha2,9,0.05,2,121,902,0,10,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,902,1,15,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,902,2,19,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,902,3,24,13.0
exp2_np9_rho005_alpha2,9,0.05,2,121,902,4,26,11.0
exp2_np9_rho005_alpha2,9,0.05,2,121,902,5,34,16.0
exp2_np9_rho005_alpha2,9,0.05,2,121,902,6,39,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,902,7,45,17.0
exp2_np9_rho005_alpha2,9,0.05,2,121,902,8,49,10.0
exp2_np9_rho005_alpha2,9,0.05,2,121,902,9,52,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,902,10,55,15.0
exp2_np9_rho005_alpha2,9,0.05,2,121,902,11,60,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,902,12,68,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,902,13,73,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,902,14,78,20.0
exp2_np9_rho005_alpha2,9,0.05,2,121,902,15,89,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,902,16,92,13.0
exp2_np9_rho005_alpha2,9,0.05,2,121,902,17,95,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,903,0,2,19.0
exp2_np9_rho005_alpha2,9,0.05,2,121,903,1,11,17.0
exp2_np9_rho005_alpha2,9,0.05,2,121,903,2,34,14.0
exp2_np9_rho005_alpha2,9,0.05,2,121,903,3,37,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,903,4,65,23.0
exp2_np9_rho005_alpha2,9,0.05,2,121,903,5,71,16.0
exp2_np9_rho005_alpha2,9,0.05,2,121,903,6,88,19.0
exp2_np9_rho005_alpha2,9,0.05,2,121,903,7,90,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,904,0,6,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,904,1,21,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,904,2,25,24.0
exp2_np9_rho005_alpha2,9,0.05,2,121,904,3,30,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,904,4,32,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,904,5,36,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,904,6,38,15.0
exp2_np9_rho005_alpha2,9,0.05,2,121,904,7,43,13.0
exp2_np9_rho005_alpha2,9,0.05,2,121,904,8,47,18.0
exp2_np9_rho005_alpha2,9,0.05,2,121,904,9,50,20.0
exp2_np9_rho005_alpha2,9,0.05,2,121,904,10,56,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,904,11,67,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,904,12,70,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,904,13,76,13.0
exp2_np9_rho005_alpha2,9,0.05,2,121,904,14,79,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,904,15,83,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,904,16,92,14.0
exp2_np9_rho005_alpha2,9,0.05,2,121,904,17,99,15.0
exp2_np9_rho005_alpha2,9,0.05,2,121,906,0,7,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,906,1,13,19.0
exp2_np9_rho005_alpha2,9,0.05,2,121,906,2,18,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,906,3,22,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,906,4,27,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,906,5,31,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,906,6,33,19.0
exp2_np9_rho005_alpha2,9,0.05,2,121,906,7,35,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,906,8,41,17.0
exp2_np9_rho005_alpha2,9,0.05,2,121,906,9,45,13.0
exp2_np9_rho005_alpha2,9,0.05,2,121,906,10,49,20.0
exp2_np9_rho005_alpha2,9,0.05,2,121,906,11,59,25.0
exp2_np9_rho005_alpha2,9,0.05,2,121,906,12,61,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,906,13,63,15.0
exp2_np9_rho005_alpha2,9,0.05,2,121,906,14,74,13.0
exp2_np9_rho005_alpha2,9,0.05,2,121,906,15,81,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,906,16,86,12.0
exp2_np9_rho005_alpha2,9,0.05,2,121,906,17,94,27.0
exp2_np9_rho005_alpha2,9,0.05,2,121,906,18,99,10.0
exp2_np9_rho005_alpha2,9,0.05,2,121,908,0,48,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,908,1,62,15.0
exp2_np9_rho005_alpha2,9,0.05,2,121,908,2,71,14.0
exp2_np9_rho005_alpha2,9,0.05,2,121,908,3,77,17.0
exp2_np9_rho005_alpha2,9,0.05,2,121,909,0,40,17.0
exp2_np9_rho005_alpha2,9,0.05,2,121,909,1,54,30.0
exp2_np9_rho005_alpha2,9,0.05,2,121,909,2,57,13.0
exp2_np9_rho005_alpha2,9,0.05,2,121,909,3,98,30.0
exp2_np9_rho005_alpha2,9,0.05,2,123,903,0,51,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,903,1,57,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,903,2,78,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,904,0,1,12.0
exp2_np9_rho005_alpha2,9,0.05,2,123,904,1,5,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,904,2,11,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,904,3,14,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,904,4,18,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,904,5,22,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,904,6,29,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,904,7,31,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,904,8,45,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,904,9,48,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,904,10,63,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,904,11,81,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,904,12,95,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,906,0,1,14.0
exp2_np9_rho005_alpha2,9,0.05,2,123,907,0,3,17.0
exp2_np9_rho005_alpha2,9,0.05,2,123,907,1,13,12.0
exp2_np9_rho005_alpha2,9,0.05,2,123,907,2,19,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,907,3,21,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,907,4,24,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,907,5,32,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,907,6,41,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,907,7,47,10.0
exp2_np9_rho005_alpha2,9,0.05,2,123,907,8,56,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,907,9,58,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,907,10,66,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,907,11,74,16.0
exp2_np9_rho005_alpha2,9,0.05,2,123,907,12,82,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,907,13,91,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,907,14,98,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,908,0,6,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,908,1,16,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,908,2,20,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,908,3,28,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,908,4,30,11.0
exp2_np9_rho005_alpha2,9,0.05,2,123,908,5,33,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,908,6,44,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,908,7,47,10.0
exp2_np9_rho005_alpha2,9,0.05,2,123,908,8,59,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,908,9,69,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,908,10,77,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,908,11,79,20.0
exp2_np9_rho005_alpha2,9,0.05,2,123,908,12,90,12.0
exp2_np9_rho005_alpha2,9,0.05,2,123,909,0,73,16.0
exp2_np9_rho005_alpha2,9,0.05,2,123,909,1,89,14.0
exp2_np9_rho005_alpha2,9,0.05,2,122,901,0,5,12.0
exp2_np9_rho005_alpha2,9,0.05,2,122,901,1,12,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,901,2,58,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,901,3,98,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,902,0,2,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,902,1,20,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,902,2,30,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,902,3,45,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,902,4,49,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,902,5,51,15.0
exp2_np9_rho005_alpha2,9,0.05,2,122,902,6,55,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,902,7,61,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,902,8,70,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,902,9,79,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,902,10,90,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,902,11,97,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,904,0,1,21.0
exp2_np9_rho005_alpha2,9,0.05,2,122,905,0,10,20.0
exp2_np9_rho005_alpha2,9,0.05,2,122,905,1,36,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,905,2,67,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,905,3,80,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,905,4,86,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,906,0,3,10.0
exp2_np9_rho005_alpha2,9,0.05,2,122,906,1,18,15.0
exp2_np9_rho005_alpha2,9,0.05,2,122,906,2,24,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,906,3,31,13.0
exp2_np9_rho005_alpha2,9,0.05,2,122,906,4,44,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,906,5,50,15.0
exp2_np9_rho005_alpha2,9,0.05,2,122,906,6,53,14.0
exp2_np9_rho005_alpha2,9,0.05,2,122,906,7,56,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,906,8,66,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,906,9,68,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,906,10,72,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,906,11,84,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,906,12,87,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,906,13,94,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,907,0,6,12.0
exp2_np9_rho005_alpha2,9,0.05,2,122,907,1,22,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,907,2,27,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,907,3,33,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,907,4,47,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,907,5,64,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,907,6,77,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,907,7,92,12.0
exp2_np9_rho005_alpha2,9,0.05,2,122,908,0,7,14.0
exp2_np9_rho005_alpha2,9,0.05,2,122,908,1,42,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,908,2,52,23.0
exp2_np9_rho005_alpha2,9,0.05,2,122,908,3,62,23.0
